MARCA,ANO,TIPO_COMBO,SEGMENTO,SERIE,BIMESTRE,BIMESTRE/ANO,COLECAO,COLECAO/DISCIPLINA,CATALOGO,TIPO_PRODUTO,CAMPO_TÍTULO,DESCRIÇÃO COMBO,DESCRICAO COMPOSIÇÃO,ASSUNTO_AREA_DISCIPLINA,DESCRIÇÃO_COMBO_ESKOLARE,SUBTITULO_ESKOLARE,FREQUÊNCIA,TIPO,NCM,TRIBUTAÇÃO,INF_VOLUME,QTD. PAGINAS,PESO,ESTRUTURA,SKU_COMBO_EBS,SKU_KIT_EBS,SKU_ITENS_EBS,COD_LISTA,NOME SIMPLES LISTA,ANO_TABELA,SISTEMA LISTA,TIPO LISTA,DESCRIÇÃO LISTA DE PREÇO EBS,COD_LISTA,NOME SIMPLES LISTA,ANO_TABELA,SISTEMA LISTA,TIPO LISTA,DESCRIÇÃO LISTA DE PREÇO EBS,VALOR LISTA_TABELA_B2B,PESO AUXILIAR,CALCULOS PREÇO,VALOR LISTA_TABELA_B2C,ANALISE TABELA PREÇO_EBS,CHECK VALOR,OBSERVAÇÕES
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO ANUAL 500,ESPANHOL 500,OPCIONAL,ALUNO,OPCIONAL,LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL,LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL,COMBO_LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL,COMBO_LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL - LIVRO 1 - LÍNGUA ESPANHOLA,COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - ESPANHOL 500 - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3712",COMBO,CCPD5SESEO25SB1,-,CCPD5SESEO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"61,0000",-,"122,0000","122,0000","122,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO ANUAL 500,ESPANHOL 500,OPCIONAL,ALUNO,OPCIONAL,LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL,CO PV SE 500 1B LV 01 MI DLES AL,LÍNGUA ESPANHOLA,LIVRO 1 - LÍNGUA ESPANHOLA,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - ESPANHOL 500 - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,120,"0,3712",AVULSO,CCPD5SESEO25SB1,-,CCP24AP44A12101,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"61,0000",-,"122,0000","122,0000","122,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO ANUAL 500,ESPANHOL 500,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL [PROFESSOR],LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL [PROFESSOR],COMBO_LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL [PROFESSOR],COMBO_LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL [PROFESSOR],COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - ESPANHOL 500 - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3157",COMBO,CCPD5SESEO25TB1,-,CCPD5SESEO25TB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"30,5000",-,"61,0000","61,0000","61,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO ANUAL 500,ESPANHOL 500,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO LINGUA ESPANHOLA - COLECAO PV 500 ANUAL [PROFESSOR],CO PV SE 500 1B LV 01 MI DLES PR,LÍNGUA ESPANHOLA,LIVRO 1 - LÍNGUA ESPANHOLA,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - ESPANHOL 500 - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,136,"0,3157",AVULSO,CCPD5SESEO25TB1,-,CCP24PP44A12101,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"30,5000",-,"61,0000","61,0000","61,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO 1 SEM 500,ARTES 500 1 SEM,OPCIONAL,ALUNO,OPCIONAL,LIVRO ARTES - COLECAO PV 500 1º SEMESTRE,LIVRO ARTES - COLECAO PV 500 1º SEMESTRE,COMBO_LIVRO ARTES - COLECAO PV 500 1º SEMESTRE,COMBO_LIVRO ARTES - COLECAO PV 500 1º SEMESTRE - LIVRO 1 - ARTES,COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 1 SEM - 1 BIMESTRE - OPCIONAL - ALUNO,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,4050",COMBO,CCPD5SAS1O25SB1,-,CCPD5SAS1O25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO 1 SEM 500,ARTES 500 1 SEM,OPCIONAL,ALUNO,OPCIONAL,LIVRO ARTES - COLECAO PV 500 1º SEMESTRE,CO PV SE 500 1B LV 01 MI DART AL,ARTES,LIVRO 1 - ARTES,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 1 SEM - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,136,"0,4050",AVULSO,CCPD5SAS1O25SB1,-,CCP24AP44A12301,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,3 BIMESTRE,32025,PV SEMI EXTENSIVO 2 SEM 500,ARTES 500 2 SEM,OPCIONAL,ALUNO,OPCIONAL,LIVRO ARTES - COLECAO PV 500 2º SEMESTRE,LIVRO ARTES - COLECAO PV 500 2º SEMESTRE,COMBO_LIVRO ARTES - COLECAO PV 500 2º SEMESTRE,COMBO_LIVRO ARTES - COLECAO PV 500 2º SEMESTRE - LIVRO 1 - ARTES,COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 2 SEM - 3 BIMESTRE - OPCIONAL - ALUNO,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,4050",COMBO,CCPD5SAS2O25SB3,-,CCPD5SAS2O25SB3,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,3 BIMESTRE,32025,PV SEMI EXTENSIVO 2 SEM 500,ARTES 500 2 SEM,OPCIONAL,ALUNO,OPCIONAL,LIVRO ARTES - COLECAO PV 500 2º SEMESTRE,CO PV SE 500 1B LV 01 MI DART AL,ARTES,LIVRO 1 - ARTES,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 2 SEM - 3 BIMESTRE - OPCIONAL - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,136,"0,4050",AVULSO,CCPD5SAS2O25SB3,-,CCP25AP44A12301,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO 1 SEM 500,ARTES 500 1 SEM,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO ARTES - COLECAO PV 500 1º SEMESTRE [PROFESSOR],LIVRO ARTES - COLECAO PV 500 1º SEMESTRE [PROFESSOR],COMBO_LIVRO ARTES - COLECAO PV 500 1º SEMESTRE [PROFESSOR],COMBO_LIVRO ARTES - COLECAO PV 500 1º SEMESTRE [PROFESSOR],COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 1 SEM - 1 BIMESTRE - OPCIONAL - PROFESSOR,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3495",COMBO,CCPD5SAS1O25TB1,-,CCPD5SAS1O25TB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"18,5000",-,"37,0000","37,0000","37,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO 1 SEM 500,ARTES 500 1 SEM,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO ARTES - COLECAO PV 500 1º SEMESTRE [PROFESSOR],CO PV SE 500 1B LV 01 MI DART PR,ARTES,LIVRO 1 - ARTES,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 1 SEM - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,152,"0,3495",AVULSO,CCPD5SAS1O25TB1,-,CCP24PP44A12301,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"18,5000",-,"37,0000","37,0000","37,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,3 BIMESTRE,32025,PV SEMI EXTENSIVO 2 SEM 500,ARTES 500 2 SEM,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO ARTES - COLECAO PV 500 2º SEMESTRE [PROFESSOR],LIVRO ARTES - COLECAO PV 500 2º SEMESTRE [PROFESSOR],COMBO_LIVRO ARTES - COLECAO PV 500 2º SEMESTRE [PROFESSOR],COMBO_LIVRO ARTES - COLECAO PV 500 2º SEMESTRE [PROFESSOR],COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 2 SEM - 3 BIMESTRE - OPCIONAL - PROFESSOR,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3834",COMBO,CCPD5SAS2O25TB3,-,CCPD5SAS2O25TB3,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"18,5000",-,"37,0000","37,0000","37,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,3 BIMESTRE,32025,PV SEMI EXTENSIVO 2 SEM 500,ARTES 500 2 SEM,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO ARTES - COLECAO PV 500 2º SEMESTRE [PROFESSOR],CO PV SE 500 1B LV 01 MI DART PR,ARTES,LIVRO 1 - ARTES,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 2 SEM - 3 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,168,"0,3834",AVULSO,CCPD5SAS2O25TB3,-,CCP25PP44A12301,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"18,5000",-,"37,0000","37,0000","37,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO ANUAL 500,ARTES 500,OPCIONAL,ALUNO,OPCIONAL,LIVRO ARTES - COLECAO PV 500 ANUAL,LIVRO ARTES - COLECAO PV 500 ANUAL,COMBO_LIVRO ARTES - COLECAO PV 500 ANUAL,COMBO_LIVRO ARTES - COLECAO PV 500 ANUAL - LIVRO 1 - ARTES,COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,4050",COMBO,CCPD5SASEO25SB1,-,CCPD5SASEO25SB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO ANUAL 500,ARTES 500,OPCIONAL,ALUNO,OPCIONAL,LIVRO ARTES - COLECAO PV 500 ANUAL,CO PV SE 500 1B LV 01 MI DART AL,ARTES,LIVRO 1 - ARTES,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 - 1 BIMESTRE - OPCIONAL - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,136,"0,4050",AVULSO,CCPD5SASEO25SB1,-,CCP25AP44A12301,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"37,0000",-,"74,0000","74,0000","74,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO ANUAL 500,ARTES 500,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO ARTES - COLECAO PV 500 ANUAL [PROFESSOR],LIVRO ARTES - COLECAO PV 500 ANUAL [PROFESSOR],COMBO_LIVRO ARTES - COLECAO PV 500 ANUAL [PROFESSOR],COMBO_LIVRO ARTES - COLECAO PV 500 ANUAL [PROFESSOR],COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3834",COMBO,CCPD5SASEO25TB1,-,CCPD5SASEO25TB1,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"18,5000",-,"37,0000","37,0000","37,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,PV SEMI EXTENSIVO ANUAL 500,ARTES 500,OPCIONAL,PROFESSOR,OPCIONAL,LIVRO ARTES - COLECAO PV 500 ANUAL [PROFESSOR],CO PV SE 500 1B LV 01 MI DART PR,ARTES,LIVRO 1 - ARTES,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - ARTES 500 - 1 BIMESTRE - OPCIONAL - PROFESSOR,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,168,"0,3834",AVULSO,CCPD5SASEO25TB1,-,CCP25PP44A12301,366,COC VENDA OPCIONAIS,A25,B2B,PADRAO,366-A25_B2B COC VENDA OPCIONAIS-PADRAO,366,COC VENDA OPCIONAIS,A25,B2C,PADRAO,366-A25_B2C COC VENDA OPCIONAIS-PADRAO,"18,5000",-,"37,0000","37,0000","37,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,AVULSO,AVULSO INGLES 1000,AVULSO,ALUNO,OPCIONAL,XX AVULSO - LIVRO INGLES - PV 1000,XX AVULSO - LIVRO INGLES - PV 1000,COMBO_XX AVULSO - LIVRO INGLES - PV 1000,COMBO_XX AVULSO - LIVRO INGLES - PV 1000 - LIVRO 1 - LÍNGUA INGLESA,COMBO - PRE - VESTIBULAR - EXTENSIVO - AVULSO INGLES 1000 - 1 BIMESTRE - AVULSO - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,4515",COMBO,CCPD5EEINA25SB1,-,CCPD5EEINA25SB1,367,COC VENDA AVULSA,A25,B2B,PADRAO,367-A25_B2B COC VENDA AVULSA-PADRAO,367,COC VENDA AVULSA,A25,B2C,PADRAO,367-A25_B2C COC VENDA AVULSA-PADRAO,"123,0000",-,"246,0000","246,0000","246,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,EXTENSIVO,1 BIMESTRE,12025,AVULSO,AVULSO INGLES 1000,AVULSO,ALUNO,OPCIONAL,XX AVULSO - LIVRO INGLES - PV 1000,CO PV EX 1000 1B LV 01 MI DLIN AL,LÍNGUA INGLESA,LIVRO 1 - LÍNGUA INGLESA,AVULSO - PRE - VESTIBULAR - EXTENSIVO - AVULSO INGLES 1000 - 1 BIMESTRE - AVULSO - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,158,"0,4515",AVULSO,CCPD5EEINA25SB1,-,CCP24AP45111801,367,COC VENDA AVULSA,A25,B2B,PADRAO,367-A25_B2B COC VENDA AVULSA-PADRAO,367,COC VENDA AVULSA,A25,B2C,PADRAO,367-A25_B2C COC VENDA AVULSA-PADRAO,"123,0000",-,"246,0000","246,0000","246,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,AVULSO,AVULSO INGLES 500 SEMESTRAL,AVULSO,ALUNO,OPCIONAL,XX AVULSO - LIVRO INGLES - PV 500 1º SEMESTRE,XX AVULSO - LIVRO INGLES - PV 500 1º SEMESTRE,COMBO_XX AVULSO - LIVRO INGLES - PV 500 1º SEMESTRE,COMBO_XX AVULSO - LIVRO INGLES - PV 500 1º SEMESTRE - LIVRO 1 - LÍNGUA INGLESA,COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - AVULSO INGLES 500 SEMESTRAL - 1 BIMESTRE - AVULSO - ALUNO,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3204",COMBO,CCPD5SZISA25SB1,-,CCPD5SZISA25SB1,367,COC VENDA AVULSA,A25,B2B,PADRAO,367-A25_B2B COC VENDA AVULSA-PADRAO,367,COC VENDA AVULSA,A25,B2C,PADRAO,367-A25_B2C COC VENDA AVULSA-PADRAO,"61,0000",-,"122,0000","122,0000","122,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,AVULSO,AVULSO INGLES 500 SEMESTRAL,AVULSO,ALUNO,OPCIONAL,XX AVULSO - LIVRO INGLES - PV 500 1º SEMESTRE,CO PV SE 500 1B LV 01 MI DLIN AL,LÍNGUA INGLESA,LIVRO 1 - LÍNGUA INGLESA,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - AVULSO INGLES 500 SEMESTRAL - 1 BIMESTRE - AVULSO - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,96,"0,3204",AVULSO,CCPD5SZISA25SB1,-,CCP24AP44A11801,367,COC VENDA AVULSA,A25,B2B,PADRAO,367-A25_B2B COC VENDA AVULSA-PADRAO,367,COC VENDA AVULSA,A25,B2C,PADRAO,367-A25_B2C COC VENDA AVULSA-PADRAO,"61,0000",-,"122,0000","122,0000","122,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,3 BIMESTRE,32025,AVULSO,AVULSO INGLES 500 SEMESTRAL,AVULSO,ALUNO,OPCIONAL,XX AVULSO - LIVRO INGLES - PV 500 2º SEMESTRE,XX AVULSO - LIVRO INGLES - PV 500 2º SEMESTRE,COMBO_XX AVULSO - LIVRO INGLES - PV 500 2º SEMESTRE,COMBO_XX AVULSO - LIVRO INGLES - PV 500 2º SEMESTRE - LIVRO 1 - LÍNGUA INGLESA,COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - AVULSO INGLES 500 SEMESTRAL - 3 BIMESTRE - AVULSO - ALUNO,SEMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3204",COMBO,CCPD5SZISA25SB3,-,CCPD5SZISA25SB3,367,COC VENDA AVULSA,A25,B2B,PADRAO,367-A25_B2B COC VENDA AVULSA-PADRAO,367,COC VENDA AVULSA,A25,B2C,PADRAO,367-A25_B2C COC VENDA AVULSA-PADRAO,"61,0000",-,"122,0000","122,0000","122,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,3 BIMESTRE,32025,AVULSO,AVULSO INGLES 500 SEMESTRAL,AVULSO,ALUNO,OPCIONAL,XX AVULSO - LIVRO INGLES - PV 500 2º SEMESTRE,CO PV SE 500 1B LV 01 MI DLIN AL,LÍNGUA INGLESA,LIVRO 1 - LÍNGUA INGLESA,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - AVULSO INGLES 500 SEMESTRAL - 3 BIMESTRE - AVULSO - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,96,"0,3204",AVULSO,CCPD5SZISA25SB3,-,CCP24AP44A11801,367,COC VENDA AVULSA,A25,B2B,PADRAO,367-A25_B2B COC VENDA AVULSA-PADRAO,367,COC VENDA AVULSA,A25,B2C,PADRAO,367-A25_B2C COC VENDA AVULSA-PADRAO,"61,0000",-,"122,0000","122,0000","122,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,AVULSO,AVULSO INGLES 500,AVULSO,ALUNO,OPCIONAL,XX AVULSO - LIVRO INGLES - PV 500 ANUAL,XX AVULSO - LIVRO INGLES - PV 500 ANUAL,COMBO_XX AVULSO - LIVRO INGLES - PV 500 ANUAL,COMBO_XX AVULSO - LIVRO INGLES - PV 500 ANUAL - LIVRO 1 - LÍNGUA INGLESA,COMBO - PRE - VESTIBULAR - SEMI EXTENSIVO - AVULSO INGLES 500 - 1 BIMESTRE - AVULSO - ALUNO,ANUAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"0,3204",COMBO,CCPD5SSISA25SB1,-,CCPD5SSISA25SB1,367,COC VENDA AVULSA,A25,B2B,PADRAO,367-A25_B2B COC VENDA AVULSA-PADRAO,367,COC VENDA AVULSA,A25,B2C,PADRAO,367-A25_B2C COC VENDA AVULSA-PADRAO,"61,0000",-,"122,0000","122,0000","122,0000","0,0000",
COC,2025,COMBO PADRAO,PRE - VESTIBULAR,SEMI EXTENSIVO,1 BIMESTRE,12025,AVULSO,AVULSO INGLES 500,AVULSO,ALUNO,OPCIONAL,XX AVULSO - LIVRO INGLES - PV 500 ANUAL,CO PV SE 500 1B LV 01 MI DLIN AL,LÍNGUA INGLESA,LIVRO 1 - LÍNGUA INGLESA,AVULSO - PRE - VESTIBULAR - SEMI EXTENSIVO - AVULSO INGLES 500 - 1 BIMESTRE - AVULSO - ALUNO,ANUAL,LIVRO,‭49019900‬,NÃO TRIBUTADO,1,96,"0,3204",AVULSO,CCPD5SSISA25SB1,-,CCP24AP44A11801,367,COC VENDA AVULSA,A25,B2B,PADRAO,367-A25_B2B COC VENDA AVULSA-PADRAO,367,COC VENDA AVULSA,A25,B2C,PADRAO,367-A25_B2C COC VENDA AVULSA-PADRAO,"61,0000",-,"122,0000","122,0000","122,0000","0,0000",
COC,2025,COMBO SEM INGLES,ENSINO FUNDAMENTAL 2,6 ANO,1 BIMESTRE,12025,INFINITO,INFINITO,REGULAR,ALUNO,NENHUM,6º ANO EF - SOLUCAO SEM INGLES,6º ANO EF - SOLUCAO SEM INGLES,COMBO_6º ANO EF - SOLUCAO SEM INGLES,"COMBO_6º ANO EF - SOLUCAO SEM INGLES - KIT 1 - 1 BIMESTRE (LIVRO 3 - GRUPO 3 - TRANSFORMAÇÕES, LIVRO 2 - GRUPO 2 - ORIGEM E EVOLUÇÃO, LIVRO 1 - GRUPO 1 - UNIVERSO, TABELA 1 - LÍNGUA INGLESA )",COMBO - ENSINO FUNDAMENTAL 2 - 6 ANO - INFINITO - 1 BIMESTRE - REGULAR - ALUNO,BIMESTRAL,COMBO VIRTUAL,‭49019900‬,NÃO TRIBUTADO,-,-,"1,9836",COMBO,CCSI36INFR25SB1,-,CCSI36INFR25SB1,440,COC 6 ANO EF-SEM INGLES,A25,B2B,PERSONALIZADO,440-A25_B2B COC 6 ANO EF-SEM INGLES-PERSONALIZADO,440,COC 6 ANO EF-SEM INGLES,A25,B2C,PERSONALIZADO,440-A25_B2C COC 6 ANO EF-SEM INGLES-PERSONALIZADO,"521,7000",30%,"1043,4000","1043,4000","1043,4000","0,0000",
